3,30,0.0,0.0,0.1,0,100,0.2
5,31,-1.11,10.0
3,32,0.0,-0.4,0.1,0,100,0.2
3,33,0.0,-0.8,0.1,0,100,0.2
3,34,0.0,0.4,0.1,0,100,0.2
5,35,1.11,147.0
4,40,0.0,0.0,0.1,0,100,0.2
5,41,-0.59,-237.0
4,42,0.0,0.4,0.1,0,100,0.2
4,43,0.0,0.8,0.1,0,100,0.2
4,44,0.0,0.4,0.1,0,100,0.2
5,45,1.11,148.0
100,100000.0
100,3000000.0
